    4200	   19335	    1120
    4300	   20059	    3377
    4400	   19908	    2260
    4500	   20526	    2503
    4600	   19190	    2909
    4700	   21882	    3902
    4800	   21707	    2960
    4900	   21490	    3805
    5000	   23129	     259
    5100	   23651	     613
    5200	   23058	    3387
    5300	   23847	    1118
    5400	   24637	    1425
    5500	   25474	    4382
    5600	   26223	    1965
    5700	   26517	    1480
    5800	   26999	    1618
    5900	   24904	    4920
    6000	   27707	      40
    6100	   28196	     110
    6200	   29067	    5446
    6300	   29043	    5363
    6400	   29943	    2784
    6500	   30433	    5688
    6600	   31028	     994
    6700	   31388	     116
    6800	   31399	    6730
    6900	   31392	    1354
    7000	   32852	    2982
    7100	   33124	     630
    7200	   33046	     400
    7300	   33291	    4962
    7400	   34884	    3741
    7500	   34354	    1371
    7600	   35516	    3560
    7700	   35958	     499
    7800	   36570	    7477
    7900	   36900	    5463
    8000	   32436	    7894
    8100	   37135	    5209
    8200	   38036	    4952
    8300	   38975	    5222
    8400	   39768	    6333
    8500	   40097	    4028
    8600	   40146	    3041
    8700	   40750	     438
    8800	   40759	    8667
    8900	   41885	    4258
    9000	   42291	    8721
    9100	   43085	    7743
    9200	   43195	     873
    9300	   44282	     921
    9400	   43962	     827
    9500	   45236	    4656
    9600	   45346	    4044
    9700	   45700	    5593
    9800	   46142	    6669
    9900	   45575	    4512
   10000	   47246	    4246
     100	     352	      60
     200	     796	      69
     300	    1080	     214
     400	    1563	     224
     500	    1873	     346
     600	    2478	     301
     700	    2882	      74
     800	    3441	     413
     900	    3860	     871
    1000	    4265	     748
    1100	    4809	     833
    1200	    5189	     157
    1300	    5606	      71
    1400	    6288	     552
    1500	    6036	    1086
    1600	    7125	    1288
    1700	    6999	     770
    1800	    8171	    1183
    1900	    8508	    1308
    2000	    8761	     393
    2100	    9287	    1253
    2200	    9802	    1529
    2300	   10307	     240
    2400	   10915	     299
    2500	   11172	    2486
    2600	   11727	     784
    2700	   12150	    1288
    2800	   12866	    1393
    2900	   13197	    2104
    3000	   13454	    2794
    3100	   14211	    2723
    3200	   13545	    2319
    3300	   15018	    2821
    3400	   15346	     766
    3500	   15909	    1041
    3600	   15699	    1626
    3700	   16800	     154
    3800	   17236	     583
    3900	   17601	    3512
    4000	   18316	    2741
    4100	   18908	     964
    4200	   18754	    2311
    4300	   18544	    3119
    4400	   20274	    3033
    4500	   20750	    2756
    4600	   21119	    2915
    4700	   21861	    2149
    4800	   22315	    1468
    4900	   22608	    3409
    5000	   22638	    3790
    5100	   22707	    4392
    5200	   23431	    2998
    5300	   24503	     965
    5400	   24854	    4077
    5500	   25507	    4467
    5600	   26141	    2478
    5700	   24100	    3975
    5800	   26660	    5703
    5900	   24836	    5137
    6000	   26043	    4707
    6100	   27307	    5313
    6200	   29090	    1391
    6300	   29171	    1247
    6400	   29663	    5980
    6500	   30633	    5451
    6600	   30751	    6351
    6700	   31142	    2279
    6800	   31945	    3561
    6900	   31944	    6145
    7000	   32671	    5167
    7100	   33378	    6756
    7200	   33671	    3502
    7300	   33945	    7272
    7400	   32585	    3044
    7500	   33525	      89
    7600	   35455	    1478
    7700	   35857	      13
    7800	   33394	    2066
    7900	   35625	     806
    8000	   37213	    4260
    8100	   37657	    1778
    8200	   38190	    6647
    8300	   39035	    2871
    8400	   39282	    3262
    8500	   39192	    3245
    8600	   40528	    8403
    8700	   39189	    6949
    8800	   41302	     699
    8900	   36240	    1125
    9000	   40870	    2033
    9100	   42800	    6651
    9200	   44023	    6131
    9300	   43418	    8905
    9400	   43214	    3101
    9500	   45077	    7069
    9600	   45017	    9519
    9700	   44575	    4179
    9800	   45996	     559
    9900	   46435	    1475
   10000	   24037	    5010
     100	     394	      99
     200	     720	       6
     300	    1104	     169
     400	    1739	     201
     500	    1956	     283
     600	    2575	     144
     700	    2817	     629
     800	    3118	      19
     900	    3862	     698
    1000	    4173	     915
    1100	    4717	     550
    1200	    5394	     593
    1300	    5737	     621
    1400	    6071	     338
    1500	    6844	    1375
    1600	    6998	    1522
    1700	    7673	     688
    1800	    7942	     727
    1900	    8405	     621
    2000	    8769	     955
    2100	    8814	     187
    2200	   10088	     198
    2300	    9542	    2246
    2400	   10610	    2071
    2500	   11301	    2393
    2600	   11747	    2078
    2700	   12337	     737
    2800	   12826	    2390
    2900	   13368	    2163
    3000	   13641	    1698
    3100	   13621	    1749
    3200	   14432	    1094
    3300	   15187	     465
    3400	   15722	    1788
    3500	   15338	    2577
    3600	   16189	    1177
    3700	   16582	    1488
    3800	   15724	    1558
    3900	   17314	    1462
    4000	   17710	    1831
    4100	   18610	    2156
    4200	   19385	    3040
    4300	   19582	    3518
    4400	   20270	    2854
    4500	   20632	    1144
    4600	   21083	    1590
    4700	   21411	    3714
    4800	   18837	     110
    4900	   22392	    1715
    5000	   23345	    3097
    5100	   23083	    1940
    5200	   23997	    4743
    5300	   24679	    1155
    5400	   24848	    2333
    5500	   25358	    4558
    5600	   26295	    1857
    5700	   26508	    4337
    5800	   26824	    4438
    5900	   27528	     953
    6000	   28160	     490
    6100	   28917	    4782
    6200	   29099	     928
    6300	   29226	    1664
    6400	   29915	    2502
    6500	   30215	    3318
    6600	   27487	    2793
    6700	   30471	    3435
    6800	   28721	    1297
    6900	   32106	    5422
    7000	   32542	    5364
    7100	   29777	    5044
    7200	   33585	    3098
    7300	   34143	    3849
    7400	   31472	    4307
    7500	   31445	    5427
    7600	   35513	    7353
    7700	   35581	    5517
    7800	   36678	    7063
    7900	   33478	    3317
    8000	   37129	    4947
    8100	   37468	    2284
    8200	   38377	      23
    8300	   39040	    6420
    8400	   37429	     627
    8500	   39619	    2699
    8600	   36808	    7764
    8700	   40790	    3240
    8800	   41263	    8606
    8900	   41227	    6484
    9000	   42480	    5467
    9100	   42144	    1309
    9200	   40615	    1790
    9300	   43587	    2990
    9400	   44220	    2591
    9500	   44559	    8328
    9600	   45585	    9586
    9700	   45776	    6576
    9800	   45857	    5110
    9900	   46728	    7300
   10000	   46612	    4435
     100	     313	       5
     200	     726	      60
     300	    1151	      48
     400	    1623	     131
     500	    1955	      61
     600	    2351	      75
     700	    2881	     577
     800	    3113	     220
     900	    3686	     360
    1000	    4303	     391
    1100	    4668	     668
    1200	    5208	    1089
    1300	    5666	     457
    1400	    6174	     743
    1500	    6160	     886
    1600	    6919	      88
    1700	    7425	    1650
    1800	    7949	     245
    1900	    8644	    1775
    2000	    8883	    1512
    2100	    9456	    1120
    2200	    9990	     228
    2300	   10214	    2258
    2400	   10939	     460
    2500	   11259	     922
    2600	   11496	    1850
    2700	   11941	     549
